TrackId,Name,AlbumId,GenreId,Composer,Milliseconds
1378,Only the Good Die Young,110,3,Bruce Dickinson; Harris,280894
1379,Caught Somewhere in Time,111,3,Steve Harris,445779
1380,Wasted Years,111,3,Adrian Smith,307565
1381,Sea of Madness,111,3,Adrian Smith,341995
1382,Heaven Can Wait,111,3,Steve Harris,441417
1383,Stranger in a Strange Land,111,3,Adrian Smith,344502
1384,Alexander the Great,111,3,Steve Harris,515631
1385,De Ja Vu,111,3,David Murray/Steve Harris,296176
1386,The Loneliness of the Long Dis,111,3,Steve Harris,391314
1387,22 Acacia Avenue,112,3,Adrian Smith/Steve Harris,395572
1388,Children of the Damned,112,3,Steve Harris,274364
1389,Gangland,112,3,Adrian Smith/Clive Burr/Steve Harris,228440
1390,Hallowed Be Thy Name,112,3,Steve Harris,428669
1391,Invaders,112,3,Steve Harris,203180
1392,Run to the Hills,112,3,Steve Harris,228884
1393,The Number Of The Beast,112,1,Steve Harris,293407
1394,The Prisoner,112,3,Adrian Smith/Steve Harris,361299
1395,Sign Of The Cross,113,1,Steve Harris,678008
1396,Lord Of The Flies,113,1,Janick Gers/Steve Harris,303699
1397,Man On The Edge,113,1,Blaze Bayley/Janick Gers,253413
1398,Fortunes Of War,113,1,Steve Harris,443977
1399,Look For The Truth,113,1,Blaze Bayley/Janick Gers/Steve Harris,310230
1400,The Aftermath,113,1,Blaze Bayley/Janick Gers/Steve Harris,380786
1401,Judgement Of Heaven,113,1,Steve Harris,312476
1402,"Blood On The World's Hands",113,1,Steve Harris,357799
1403,The Edge Of Darkness,113,1,Blaze Bayley/Janick Gers/Steve Harris,399333
1404,2 A.M.,113,1,Blaze Bayley/Janick Gers/Steve Harris,337658
1405,The Unbeliever,113,1,Janick Gers/Steve Harris,490422
1406,Futureal,114,1,Blaze Bayley/Steve Harris,175777
1407,The Angel And The Gambler,114,1,Steve Harris,592744
1408,Lightning Strikes Twice,114,1,David Murray/Steve Harris,290377
1409,The Clansman,114,1,Steve Harris,539689
1410,When Two Worlds Collide,114,1,Blaze Bayley/David Murray/Steve Harris,377312
1411,The Educated Fool,114,1,Steve Harris,404767
1412,"Don't Look To The Eyes Of A Stranger",114,1,Steve Harris,483657
1413,Como Estais Amigos,114,1,Blaze Bayley/Janick Gers,330292
1414,Please Please Please,115,14,James Brown/Johnny Terry,165067
1415,Think,115,14,Lowman Pauling,166739
1416,Night Train,115,14,Jimmy Forrest/Lewis C. Simpkins/Oscar Washington,212401
1417,Out Of Sight,115,14,Ted Wright,143725
1418,"Papa's Got A Brand New Bag Pt.1",115,14,James Brown,127399
1419,I Got You (I Feel Good),115,14,James Brown,167392
1420,"It's A Man's Man's Man's World",115,14,Betty Newsome/James Brown,168228
1421,Cold Sweat,115,14,Alfred Ellis/James Brown,172408
1422,"Say It Loud, I'm Black And I'm Proud Pt.1",115,14,Alfred Ellis/James Brown,167392
1423,Get Up (I Feel Like Being A) Sex Machine,115,14,Bobby Byrd/James Brown/Ron Lenhoff,316551
1424,Hey America,115,14,Addie William Jones/Nat Jones,218226
1425,Make It Funky Pt.1,115,14,Charles Bobbitt/James Brown,196231
1426,"I'm A Greedy Man Pt.1",115,14,Charles Bobbitt/James Brown,217730
1427,Get On The Good Foot,115,14,Fred Wesley/James Brown/Joseph Mims,215902
1428,Get Up Offa That Thing,115,14,Deanna Brown/Deidra Jenkins/Yamma Brown,250723
1429,"It's Too Funky In Here",115,14,Brad Shapiro/George Jackson/Robert Miller/Walter Shaw,239072
1430,Living In America,115,14,Charlie Midnight/Dan Hartman,282880
1431,"I'm Real",115,14,Full Force/James Brown,334236
1432,Hot Pants Pt.1,115,14,Fred Wesley/James Brown,188212
1433,Soul Power (Live),115,14,James Brown,260728
1434,When You Gonna Learn (Digeridoo),116,1,"Jay Kay/Kay, Jay",230635
1435,Too Young To Die,116,1,"Smith, Toby",365818
1436,Hooked Up,116,1,"Smith, Toby",275879
1437,"If I Like It, I Do It",116,1,"Gelder, Nick van",293093
1438,Music Of The Wind,116,1,"Smith, Toby",383033
1439,Emergency On Planet Earth,116,1,"Smith, Toby",245263
1440,"Whatever It Is, I Just Can't Stop",116,1,"Jay Kay/Kay, Jay",247222
1441,Blow Your Mind,116,1,"Smith, Toby",512339
1442,Revolution 1993,116,1,"Smith, Toby",616829
1443,"Didgin' Out",116,1,"Buchanan, Wallis",157100
1444,Canned Heat,117,14,Jay Kay,331964
1445,Planet Home,117,14,Jay Kay/Toby Smith,284447
1446,Black Capricorn Day,117,14,Jay Kay,341629
1447,Soul Education,117,14,Jay Kay/Toby Smith,255477
1448,Failling,117,14,Jay Kay/Toby Smith,225227
1449,Destitute Illusions,117,14,Derrick McKenzie/Jay Kay/Toby Smith,340218
1450,Supersonic,117,14,Jay Kay,315872
1451,Butterfly,117,14,Jay Kay/Toby Smith,268852
1452,Were Do We Go From Here,117,14,Jay Kay,313626
1453,King For A Day,117,14,Jay Kay/Toby Smith,221544
1454,Deeper Underground,117,14,Toby Smith,281808
1455,Just Another Story,118,15,Toby Smith,529684
1456,Stillness In Time,118,15,Toby Smith,257097
1457,Half The Man,118,15,Toby Smith,289854
1458,Light Years,118,15,Toby Smith,354560
1459,Manifest Destiny,118,15,Toby Smith,382197
1460,The Kids,118,15,Toby Smith,309995
1461,Mr. Moon,118,15,Stuard Zender/Toby Smith,329534
1462,Scam,118,15,Stuart Zender,422321
1463,Journey To Arnhemland,118,15,Toby Smith/Wallis Buchanan,322455
1464,Morning Glory,118,15,J. Kay/Jay Kay,384130
1465,Space Cowboy,118,15,J. Kay/Jay Kay,385697
1479,Foxy Lady,120,1,Jimi Hendrix,199340
1480,Manic Depression,120,1,Jimi Hendrix,222302
1481,Red House,120,1,Jimi Hendrix,224130
1482,Can You See Me,120,1,Jimi Hendrix,153077
1483,Love Or Confusion,120,1,Jimi Hendrix,193123
1484,"I Don't Live Today",120,1,Jimi Hendrix,235311
1485,May This Be Love,120,1,Jimi Hendrix,191216
1486,Fire,120,1,Jimi Hendrix,164989
1487,Third Stone From The Sun,120,1,Jimi Hendrix,404453
1488,Remember,120,1,Jimi Hendrix,168150
1489,Are You Experienced?,120,1,Jimi Hendrix,254537
1490,Hey Joe,120,1,Billy Roberts,210259
1491,Stone Free,120,1,Jimi Hendrix,216293
1492,Purple Haze,120,1,Jimi Hendrix,171572
1493,51st Anniversary,120,1,Jimi Hendrix,196388
1494,The Wind Cries Mary,120,1,Jimi Hendrix,200463
1495,Highway Chile,120,1,Jimi Hendrix,212453
1496,Surfing with the Alien,121,1,"",263707
1497,Ice 9,121,1,"",239721
1498,Crushing Day,121,1,"",314768
1499,"Always With Me, Always With You",121,1,"",202035
1500,Satch Boogie,121,1,"",193560
1501,Hill of the Skull,121,1,J. Satriani,108435
1502,Circles,121,1,"",209071
1503,Lords of Karma,121,1,J. Satriani,288227
1504,Midnight,121,1,J. Satriani,102630
1505,Echo,121,1,J. Satriani,337570
1546,The Green Manalishi,125,3,"",205792
1547,Living After Midnight,125,3,"",213289
1548,Breaking The Law (Live),125,3,"",144195
1549,"Hot Rockin'",125,3,"",197328
1550,Heading Out To The Highway (Live),125,3,"",276427
1551,The Hellion,125,3,"",41900
1552,Electric Eye,125,3,"",222197
1553,"You've Got Another Thing Comin'",125,3,"",305162
1554,Turbo Lover,125,3,"",335542
1555,Freewheel Burning,125,3,"",265952
1556,Some Heads Are Gonna Roll,125,3,"",249939
1557,Metal Meltdown,125,3,"",290664
1558,Ram It Down,125,3,"",292179
1559,Diamonds And Rust (Live),125,3,"",219350
1560,Victim Of Change (Live),125,3,"",430942
1561,Tyrant (Live),125,3,"",282253
1562,"Comin' Home",126,1,"Paul Stanley, Ace Frehley",172068
1563,Plaster Caster,126,1,Gene Simmons,198060
1564,"Goin' Blind",126,1,"Gene Simmons, Stephen Coronel",217652
1565,Do You Love Me,126,1,"Paul Stanley, Bob Ezrin, Kim Fowley",193619
1566,Domino,126,1,Gene Simmons,226377
1567,Sure Know Something,126,1,"Paul Stanley, Vincent Poncia",254354
1568,A World Without Heroes,126,1,"Paul Stanley, Gene Simmons, Bob Ezrin, Lewis Reed",177815
1569,Rock Bottom,126,1,"Paul Stanley, Ace Frehley",200594
1570,See You Tonight,126,1,Gene Simmons,146494
1571,I Still Love You,126,1,Paul Stanley,369815
1572,Every Time I Look At You,126,1,"Paul Stanley, Vincent Cusano",283898
1573,"2,000 Man",126,1,"Mick Jagger, Keith Richard",312450
1574,Beth,126,1,"Peter Criss, Stan Penridge, Bob Ezrin",170187
1575,"Nothin' To Lose",126,1,Gene Simmons,222354
1576,Rock And Roll All Nite,126,1,"Paul Stanley, Gene Simmons",259631
1577,Immigrant Song,127,1,Robert Plant,201247
1578,Heartbreaker,127,1,John Bonham/John Paul Jones/Robert Plant,316081
1579,"Since I've Been Loving You",127,1,John Paul Jones/Robert Plant,416365
1580,Black Dog,127,1,John Paul Jones/Robert Plant,317622
1581,Dazed And Confused,127,1,Jimmy Page/Led Zeppelin,1116734
1582,Stairway To Heaven,127,1,Robert Plant,529658
1583,Going To California,127,1,Robert Plant,234605
1584,"That's The Way",127,1,Robert Plant,343431
1585,Whole Lotta Love (Medley),127,1,Arthur Crudup/Bernard Besman/Bukka White/Doc Pomus/John Bonham/John Lee Hooker/John Paul Jones/Mort Shuman/Robert Plant/Willie Dixon,825103
1586,Thank You,127,1,Robert Plant,398262
1587,"We're Gonna Groove",128,1,Ben E.King/James Bethea,157570
1588,Poor Tom,128,1,Jimmy Page/Robert Plant,182491
1589,"I Can't Quit You Baby",128,1,Willie Dixon,258168
1590,"Walter's Walk",128,1,"Jimmy Page, Robert Plant",270785
1591,Ozone Baby,128,1,"Jimmy Page, Robert Plant",215954
1592,Darlene,128,1,"Jimmy Page, Robert Plant, John Bonham, John Paul Jones",307226
1593,"Bonzo's Montreux",128,1,John Bonham,258925
1594,Wearing And Tearing,128,1,"Jimmy Page, Robert Plant",330004
1595,The Song Remains The Same,129,1,Jimmy Page/Jimmy Page & Robert Plant/Robert Plant,330004
1596,The Rain Song,129,1,Jimmy Page/Jimmy Page & Robert Plant/Robert Plant,459180
1597,Over The Hills And Far Away,129,1,Jimmy Page/Jimmy Page & Robert Plant/Robert Plant,290089
1598,The Crunge,129,1,John Bonham/John Paul Jones,197407
1599,Dancing Days,129,1,Jimmy Page/Jimmy Page & Robert Plant/Robert Plant,223216
1600,"D'Yer Mak'er",129,1,John Bonham/John Paul Jones,262948
1601,No Quarter,129,1,John Paul Jones,420493
1602,The Ocean,129,1,John Bonham/John Paul Jones,271098
1603,In The Evening,130,1,"Jimmy Page, Robert Plant & John Paul Jones",410566
1604,South Bound Saurez,130,1,John Paul Jones & Robert Plant,254406
1605,Fool In The Rain,130,1,"Jimmy Page, Robert Plant & John Paul Jones",372950
1606,Hot Dog,130,1,Jimmy Page & Robert Plant,197198
1607,Carouselambra,130,1,"John Paul Jones, Jimmy Page & Robert Plant",634435
1608,All My Love,130,1,Robert Plant & John Paul Jones,356284
1609,"I'm Gonna Crawl",130,1,"Jimmy Page, Robert Plant & John Paul Jones",329639
1610,Black Dog,131,1,"Jimmy Page, Robert Plant, John Paul Jones",296672
1611,Rock & Roll,131,1,"Jimmy Page, Robert Plant, John Paul Jones, John Bonham",220917
1612,The Battle Of Evermore,131,1,"Jimmy Page, Robert Plant",351555
1613,Stairway To Heaven,131,1,"Jimmy Page, Robert Plant",481619
1614,Misty Mountain Hop,131,1,"Jimmy Page, Robert Plant, John Paul Jones",278857
1615,Four Sticks,131,1,"Jimmy Page, Robert Plant",284447
1616,Going To California,131,1,"Jimmy Page, Robert Plant",215693
1617,When The Levee Breaks,131,1,"Jimmy Page, Robert Plant, John Paul Jones, John Bonham, Memphis Minnie",427702
1618,Good Times Bad Times,132,1,Jimmy Page/John Bonham/John Paul Jones,166164
1619,"Babe I'm Gonna Leave You",132,1,Jimmy Page/Robert Plant,401475
1620,You Shook Me,132,1,J. B. Lenoir/Willie Dixon,388179
1621,Dazed and Confused,132,1,Jimmy Page,386063
1622,Your Time Is Gonna Come,132,1,Jimmy Page/John Paul Jones,274860
1623,Black Mountain Side,132,1,Jimmy Page,132702
1624,Communication Breakdown,132,1,Jimmy Page/John Bonham/John Paul Jones,150230
1625,"I Can't Quit You Baby",132,1,Willie Dixon,282671
1626,How Many More Times,132,1,Jimmy Page/John Bonham/John Paul Jones,508055
1627,Whole Lotta Love,133,1,"Jimmy Page, Robert Plant, John Paul Jones, John Bonham",334471
1628,What Is And What Should Never Be,133,1,"Jimmy Page, Robert Plant",287973
1629,The Lemon Song,133,1,"Jimmy Page, Robert Plant, John Paul Jones, John Bonham",379141
1630,Thank You,133,1,"Jimmy Page, Robert Plant",287791
1631,Heartbreaker,133,1,"Jimmy Page, Robert Plant, John Paul Jones, John Bonham",253988
1632,"Living Loving Maid (She's Just A Woman)",133,1,"Jimmy Page, Robert Plant",159216
1633,Ramble On,133,1,"Jimmy Page, Robert Plant",275591
1634,Moby Dick,133,1,"John Bonham, John Paul Jones, Jimmy Page",260728
1635,Bring It On Home,133,1,"Jimmy Page, Robert Plant",259970
1636,Immigrant Song,134,1,"Jimmy Page, Robert Plant",144875
1637,Friends,134,1,"Jimmy Page, Robert Plant",233560
1638,Celebration Day,134,1,"Jimmy Page, Robert Plant, John Paul Jones",209528
1639,"Since I've Been Loving You",134,1,"Jimmy Page, Robert Plant, John Paul Jones",444055
1640,Out On The Tiles,134,1,"Jimmy Page, Robert Plant, John Bonham",246047
1641,Gallows Pole,134,1,Traditional,296228
1642,Tangerine,134,1,Jimmy Page,189675
1643,"That's The Way",134,1,"Jimmy Page, Robert Plant",337345
1644,Bron-Y-Aur Stomp,134,1,"Jimmy Page, Robert Plant, John Paul Jones",259500
1645,Hats Off To (Roy) Harper,134,1,Traditional,219376
1646,In The Light,135,1,John Paul Jones/Robert Plant,526785
1647,Bron-Yr-Aur,135,1,Jimmy Page,126641
1648,Down By The Seaside,135,1,Robert Plant,316186
1649,Ten Years Gone,135,1,Robert Plant,393116
1650,Night Flight,135,1,John Paul Jones/Robert Plant,217547
1651,The Wanton Song,135,1,Robert Plant,249887
1652,Boogie With Stu,135,1,Ian Stewart/John Bonham/John Paul Jones/Mrs. Valens/Robert Plant,233273
1653,Black Country Woman,135,1,Robert Plant,273084
1654,Sick Again,135,1,Robert Plant,283036
1655,Achilles Last Stand,136,1,Jimmy Page/Robert Plant,625502
1656,For Your Life,136,1,Jimmy Page/Robert Plant,384391
1657,Royal Orleans,136,1,John Bonham/John Paul Jones,179591
1658,"Nobody's Fault But Mine",136,1,Jimmy Page/Robert Plant,376215
1659,Candy Store Rock,136,1,Jimmy Page/Robert Plant,252055
1660,Hots On For Nowhere,136,1,Jimmy Page/Robert Plant,284107
1661,Tea For One,136,1,Jimmy Page/Robert Plant,566752
1662,Rock & Roll,137,1,John Bonham/John Paul Jones/Robert Plant,242442
1663,Celebration Day,137,1,John Paul Jones/Robert Plant,230034
1664,The Song Remains The Same,137,1,Robert Plant,353358
1665,Rain Song,137,1,Robert Plant,505808
1666,Dazed And Confused,137,1,Jimmy Page,1612329
1667,No Quarter,138,1,John Paul Jones/Robert Plant,749897
1668,Stairway To Heaven,138,1,Robert Plant,657293
1669,Moby Dick,138,1,John Bonham/John Paul Jones,766354
1670,Whole Lotta Love,138,1,John Bonham/John Paul Jones/Robert Plant/Willie Dixon,863895
1702,Are You Gonna Go My Way,141,1,Craig Ross/Lenny Kravitz,211591
1703,Fly Away,141,1,Lenny Kravitz,221962
1704,Rock And Roll Is Dead,141,1,Lenny Kravitz,204199
1705,Again,141,1,Lenny Kravitz,228989
1706,"It Ain't Over 'Til It's Over",141,1,Lenny Kravitz,242703
1707,"Can't Get You Off My Mind",141,1,Lenny Kravitz,273815
1708,Mr. Cab Driver,141,1,Lenny Kravitz,230321
1709,American Woman,141,1,B. Cummings/G. Peterson/M.J. Kale/R. Bachman,261773
1710,Stand By My Woman,141,1,Henry Kirssch/Lenny Kravitz/S. Pasch A. Krizan,259683
1711,Always On The Run,141,1,Lenny Kravitz/Slash,232515
1712,Heaven Help,141,1,Gerry DeVeaux/Terry Britten,190354
1713,I Belong To You,141,1,Lenny Kravitz,257123
1714,Believe,141,1,Henry Hirsch/Lenny Kravitz,295131
1715,Let Love Rule,141,1,Lenny Kravitz,342648
1716,Black Velveteen,141,1,Lenny Kravitz,290899
1745,Pseudo Silk Kimono,144,1,"Kelly, Mosley, Rothery, Trewaves",134739
1746,Kayleigh,144,1,"Kelly, Mosley, Rothery, Trewaves",234605
1747,Lavender,144,1,"Kelly, Mosley, Rothery, Trewaves",153417
1748,Bitter Suite: Brief Encounter / Lost Weekend / Blue Angel,144,1,"Kelly, Mosley, Rothery, Trewaves",356493
1749,Heart Of Lothian: Wide Boy / Curtain Call,144,1,"Kelly, Mosley, Rothery, Trewaves",366053
1750,Waterhole (Expresso Bongo),144,1,"Kelly, Mosley, Rothery, Trewaves",133093
1751,Lords Of The Backstage,144,1,"Kelly, Mosley, Rothery, Trewaves",112875
1752,Blind Curve: Vocal Under A Bloodlight / Passing Strangers / Mylo / Perimeter Walk / Threshold,144,1,"Kelly, Mosley, Rothery, Trewaves",569704
1753,Childhoods End?,144,1,"Kelly, Mosley, Rothery, Trewaves",272796
1754,White Feather,144,1,"Kelly, Mosley, Rothery, Trewaves",143595
1773,Wherever I Lay My Hat,146,14,"",136986
1774,"Get My Hands On Some Lovin'",146,14,"",149054
1775,No Good Without You,146,14,"William 'Mickey' Stevenson",161410
1776,"You've Been A Long Time Coming",146,14,Brian Holland/Eddie Holland/Lamont Dozier,137221
1777,When I Had Your Love,146,14,"Robert Rogers/Warren 'Pete' Moore/William 'Mickey' Stevenson",152424
1778,"You're What's Happening (In The World Today)",146,14,Allen Story/George Gordy/Robert Gordy,142027
1779,Loving You Is Sweeter Than Ever,146,14,Ivy Hunter/Stevie Wonder,166295
1780,"It's A Bitter Pill To Swallow",146,14,"Smokey Robinson/Warren 'Pete' Moore",194821
1781,Seek And You Shall Find,146,14,"Ivy Hunter/William 'Mickey' Stevenson",223451
1782,"Gonna Keep On Tryin' Till I Win Your Love",146,14,Barrett Strong/Norman Whitfield,176404
1783,"Gonna Give Her All The Love I've Got",146,14,Barrett Strong/Norman Whitfield,210886
1784,I Wish It Would Rain,146,14,Barrett Strong/Norman Whitfield/Roger Penzabene,172486
1785,"Abraham, Martin And John",146,14,Dick Holler,273057
1786,Save The Children,146,14,Al Cleveland/Marvin Gaye/Renaldo Benson,194821
1787,You Sure Love To Ball,146,14,Marvin Gaye,218540
1788,Ego Tripping Out,146,14,Marvin Gaye,314514
1789,Praise,146,14,Marvin Gaye,235833
1790,Heavy Love Affair,146,14,Marvin Gaye,227892
1791,Down Under,147,1,"",222171
1792,Overkill,147,1,"",225410
1793,Be Good Johnny,147,1,"",216320
1794,Everything I Need,147,1,"",216476
1795,Down by the Sea,147,1,"",408163
1796,Who Can It Be Now?,147,1,"",202396
1797,"It's a Mistake",147,1,"",273371
1798,Dr. Heckyll & Mr. Jive,147,1,"",278465
1799,Shakes and Ladders,147,1,"",198008
1800,No Sign of Yesterday,147,1,"",362004
1801,Enter Sandman,148,3,"James Hetfield, Lars Ulrich and Kirk Hammett",332251
1802,Sad But True,148,3,Ulrich,324754
1803,Holier Than Thou,148,3,Ulrich,227892
1804,The Unforgiven,148,3,"James Hetfield, Lars Ulrich and Kirk Hammett",387082
1805,Wherever I May Roam,148,3,Ulrich,404323
1806,"Don't Tread On Me",148,3,Ulrich,240483
1807,Through The Never,148,3,"James Hetfield, Lars Ulrich and Kirk Hammett",244375
1808,Nothing Else Matters,148,3,Ulrich,388832
1809,Of Wolf And Man,148,3,"James Hetfield, Lars Ulrich and Kirk Hammett",256835
1810,The God That Failed,148,3,Ulrich,308610
1811,My Friend Of Misery,148,3,"James Hetfield, Lars Ulrich and Jason Newsted",409547
1812,The Struggle Within,148,3,Ulrich,234240
1813,Helpless,149,3,Harris/Tatler,398315
1814,The Small Hours,149,3,Holocaust,403435
1815,The Wait,149,3,Killing Joke,295418
1816,Crash Course In Brain Surgery,149,3,Bourge/Phillips/Shelley,190406
1817,Last Caress/Green Hell,149,3,Danzig,209972
1818,Am I Evil?,149,3,Harris/Tatler,470256
1819,Blitzkrieg,149,3,Jones/Sirotto/Smith,216685
1820,Breadfan,149,3,Bourge/Phillips/Shelley,341551
1821,The Prince,149,3,Harris/Tatler,265769
1822,Stone Cold Crazy,149,3,Deacon/May/Mercury/Taylor,137717
1823,So What,149,3,Culmer/Exalt,189152
1824,Killing Time,149,3,Sweet Savage,183693
1825,Overkill,149,3,Clarke/Kilmister/Tayler,245133
1826,Damage Case,149,3,Clarke/Farren/Kilmister/Tayler,220212
1827,Stone Dead Forever,149,3,Clarke/Kilmister/Tayler,292127
1828,Too Late Too Late,149,3,Clarke/Kilmister/Tayler,192052
1829,Hit The Lights,150,3,"James Hetfield, Lars Ulrich",257541
1830,The Four Horsemen,150,3,"James Hetfield, Lars Ulrich, Dave Mustaine",433188
1831,Motorbreath,150,3,James Hetfield,188395
1832,Jump In The Fire,150,3,"James Hetfield, Lars Ulrich, Dave Mustaine",281573
1833,(Anesthesia) Pulling Teeth,150,3,Cliff Burton,254955
1834,Whiplash,150,3,"James Hetfield, Lars Ulrich",249208
1835,Phantom Lord,150,3,"James Hetfield, Lars Ulrich, Dave Mustaine",302053
1836,No Remorse,150,3,"James Hetfield, Lars Ulrich",386795
1837,Seek & Destroy,150,3,"James Hetfield, Lars Ulrich",415817
1838,Metal Militia,150,3,"James Hetfield, Lars Ulrich, Dave Mustaine",311327
1839,"Ain't My Bitch",151,3,"James Hetfield, Lars Ulrich",304457
1840,2 X 4,151,3,"James Hetfield, Lars Ulrich, Kirk Hammett",328254
1841,The House Jack Built,151,3,"James Hetfield, Lars Ulrich, Kirk Hammett",398942
1842,Until It Sleeps,151,3,"James Hetfield, Lars Ulrich",269740
1843,King Nothing,151,3,"James Hetfield, Lars Ulrich, Kirk Hammett",328097
1844,Hero Of The Day,151,3,"James Hetfield, Lars Ulrich, Kirk Hammett",261982
1845,Bleeding Me,151,3,"James Hetfield, Lars Ulrich, Kirk Hammett",497998
1846,Cure,151,3,"James Hetfield, Lars Ulrich",294347
1847,Poor Twisted Me,151,3,"James Hetfield, Lars Ulrich",240065
1848,Wasted My Hate,151,3,"James Hetfield, Lars Ulrich, Kirk Hammett",237296
1849,Mama Said,151,3,"James Hetfield, Lars Ulrich",319764
1850,Thorn Within,151,3,"James Hetfield, Lars Ulrich, Kirk Hammett",351738
1851,Ronnie,151,3,"James Hetfield, Lars Ulrich",317204
1852,The Outlaw Torn,151,3,"James Hetfield, Lars Ulrich",588721
1853,Battery,152,3,J.Hetfield/L.Ulrich,312424
1854,Master Of Puppets,152,3,K.Hammett,515239
1855,The Thing That Should Not Be,152,3,K.Hammett,396199
1856,Welcome Home (Sanitarium),152,3,K.Hammett,387186
1857,Disposable Heroes,152,3,J.Hetfield/L.Ulrich,496718
1858,Leper Messiah,152,3,C.Burton,347428
1859,Orion,152,3,K.Hammett,500062
1860,Damage Inc.,152,3,K.Hammett,330919
1861,Fuel,153,3,"Hetfield, Ulrich, Hammett",269557
1862,The Memory Remains,153,3,"Hetfield, Ulrich",279353
1863,"Devil's Dance",153,3,"Hetfield, Ulrich",318955
1864,The Unforgiven II,153,3,"Hetfield, Ulrich, Hammett",395520
1865,Better Than You,153,3,"Hetfield, Ulrich",322899
1866,Slither,153,3,"Hetfield, Ulrich, Hammett",313103
1867,Carpe Diem Baby,153,3,"Hetfield, Ulrich, Hammett",372480
1868,Bad Seed,153,3,"Hetfield, Ulrich, Hammett",245394
1869,Where The Wild Things Are,153,3,"Hetfield, Ulrich, Newsted",414380
1870,Prince Charming,153,3,"Hetfield, Ulrich",365061
1871,"Low Man's Lyric",153,3,"Hetfield, Ulrich",457639
1872,Attitude,153,3,"Hetfield, Ulrich",315898
1873,Fixxxer,153,3,"Hetfield, Ulrich, Hammett",496065
1874,Fight Fire With Fire,154,3,Metallica,285753
1875,Ride The Lightning,154,3,Metallica,397740
1876,For Whom The Bell Tolls,154,3,Metallica,311719
1877,Fade To Black,154,3,Metallica,414824
1878,Trapped Under Ice,154,3,Metallica,244532
1879,Escape,154,3,Metallica,264359
1880,Creeping Death,154,3,Metallica,396878
1881,The Call Of Ktulu,154,3,Metallica,534883
1882,Frantic,155,3,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,350458
1883,St. Anger,155,3,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,441234
1884,Some Kind Of Monster,155,3,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,505626
1885,Dirty Window,155,3,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,324989
1886,Invisible Kid,155,3,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,510197
1887,My World,155,3,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,345626
1888,Shoot Me Again,155,3,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,430210
1889,Sweet Amber,155,3,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,327235
1890,The Unnamed Feeling,155,3,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,429479
1891,Purify,155,3,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,314017
1892,All Within My Hands,155,3,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,527986
1893,Blackened,156,3,"James Hetfield, Lars Ulrich & Jason Newsted",403382
1894,...And Justice For All,156,3,"James Hetfield, Lars Ulrich & Kirk Hammett",585769
1895,Eye Of The Beholder,156,3,"James Hetfield, Lars Ulrich & Kirk Hammett",385828
1896,One,156,3,James Hetfield & Lars Ulrich,446484
1897,The Shortest Straw,156,3,James Hetfield and Lars Ulrich,395389
1898,Harvester Of Sorrow,156,3,James Hetfield and Lars Ulrich,345547
1899,The Frayed Ends Of Sanity,156,3,"James Hetfield, Lars Ulrich and Kirk Hammett",464039
1900,To Live Is To Die,156,3,"James Hetfield, Lars Ulrich and Cliff Burton",588564
1901,Dyers Eve,156,3,"James Hetfield, Lars Ulrich and Kirk Hammett",313991
1902,Springsville,157,2,J. Carisi,207725
1903,The Maids Of Cadiz,157,2,L. Delibes,233534
1904,The Duke,157,2,Dave Brubeck,214961
1905,My Ship,157,2,"Ira Gershwin, Kurt Weill",268016
1906,Miles Ahead,157,2,"Miles Davis, Gil Evans",209893
1907,Blues For Pablo,157,2,Gil Evans,318328
1908,New Rhumba,157,2,A. Jamal,276871
1909,The Meaning Of The Blues,157,2,"R. Troup, L. Worth",168594
1910,Lament,157,2,J.J. Johnson,134191
1911,"I Don't Wanna Be Kissed (By Anyone But You)",157,2,"H. Spina, J. Elliott",191320
1912,Springsville (Alternate Take),157,2,J. Carisi,196388
1913,Blues For Pablo (Alternate Take),157,2,Gil Evans,212558
1914,The Meaning Of The Blues/Lament (Alternate Take),157,2,"J.J. Johnson/R. Troup, L. Worth",309786
1915,"I Don't Wanna Be Kissed (By Anyone But You) (Alternate Take)",157,2,"H. Spina, J. Elliott",192078
1986,Intro,163,1,Kurt Cobain,52218
1987,School,163,1,Kurt Cobain,160235
1988,Drain You,163,1,Kurt Cobain,215196
1989,Aneurysm,163,1,Nirvana,271516
1990,Smells Like Teen Spirit,163,1,Nirvana,287190
1991,Been A Son,163,1,Kurt Cobain,127555
1992,Lithium,163,1,Kurt Cobain,250017
1993,Sliver,163,1,Kurt Cobain,116218
1994,Spank Thru,163,1,Kurt Cobain,190354
1995,Scentless Apprentice,163,1,Nirvana,211200
1996,Heart-Shaped Box,163,1,Kurt Cobain,281887
1997,Milk It,163,1,Kurt Cobain,225724
1998,Negative Creep,163,1,Kurt Cobain,163761
